case,format,candidate,engine,original_bytes,output_bytes,output_ratio,saved_percent,bits_per_pixel,width,height,pixel_count,psnr_y,ssim_y,ssimulacra2,alpha_mae,rgba_mae,maximum_channel_error,wide_vertical_band_score,residual_correlation_max,low_frequency_residual_rms,low_frequency_residual_ratio,roi_count,roi_ssim_y_min,roi_wide_vertical_band_score_max,roi_residual_correlation_max,roi_low_frequency_residual_rms_max,wall_ms,tinypng_cached,source_sha256,output_sha256
001481e96a2b.png,png,smaller,mediacompress,4328684,1264376,0.292092469674386,70.7907530325614,2.122918009886095,1504,3168,4764672,43.447080638891364,0.9717877660339131,72.05678826,0,1.5568343948964378,64,1.048893193399321,0.19506881688675887,0.36545999122157463,0.23124130995634004,0,,,,,2092.8975839924533,,975cda250f4955663c79894ec9e491b31e8c55bfd9afb8110e080bc676ba403a,5db874968c45be67d9497c749dd9b38fc0c277d5e7589dfa6eececf310569c99
001481e96a2b.png,png,tinypng,tinypng,4328684,1271037,0.2936312745397908,70.63687254602091,2.134101990651193,1504,3168,4764672,41.840489811641234,0.9610991953125037,70.96021967,0,1.4996643525514453,42,2.2325816503913307,0.2365233352314875,0.6401463607381376,0.3326241030937916,0,,,,,0.3676670021377504,True,975cda250f4955663c79894ec9e491b31e8c55bfd9afb8110e080bc676ba403a,4811b8cb5096f27a281f811cc08179b8cf701d36b467b671d06036ab9a89e01e
001_app_text.png,png,smaller,mediacompress,550982,164485,0.2985306235049421,70.14693764950579,0.37674935293982914,1323,2640,3492720,54.19306286769722,0.9997724987509553,86.90528287,0.0015171556838223506,0.1146700852057995,49,0.2842925794311722,0.3968399622962357,0.05370479275387627,0.45703554190630574,0,,,,,1152.3100839986,,351984afbfb92447a72dcd54916a655978532466035591c27598c8d0fe1ad3a2,17e9f5abd1dd63e6b7ddce0cc6e32651fc9a52c58c649571723360a8a5e62bf0
001_app_text.png,png,tinypng,tinypng,550982,181665,0.32971131543317206,67.02886845668279,0.41609977324263037,1323,2640,3492720,55.2882939632704,0.999793354726792,87.28099152,0.0015171556838223506,0.07482048374905517,37,0.2660160382121459,0.4848329259428604,0.07968862694825599,0.5870618746009162,0,,,,,0.40579200140200555,True,351984afbfb92447a72dcd54916a655978532466035591c27598c8d0fe1ad3a2,db3bfb2134ccd1656a8ea5bd1297f20913b00c114de69ff866c3aa3083885c1d
002_app_text.png,png,smaller,mediacompress,515178,144639,0.28075538939939204,71.92446106006079,0.33154311649016643,1322,2640,3490080,52.783041814626436,0.9996241362867457,86.30118978,0.0030303030303030303,0.1301931474350158,66,0.5269174431800033,0.5825577594331824,0.07881127462884255,0.44079087476755796,0,,,,,712.2884999989765,,1aaf1e36e6dc0c8ce5936bef7235d2b50417374ea0ca0da15c75128bebe7d537,f35edd44420940c7810319f6f497beb353fb5dc905ae55236712f06abc302b89
002_app_text.png,png,tinypng,tinypng,515178,156023,0.3028526062836534,69.71473937163466,0.35763764727456104,1322,2640,3490080,55.152539706864665,0.9998338847380369,87.86953346,0,0.0805481536239857,27,0.2715858525255932,0.5022785611673982,0.08022876371363777,0.5569052299011034,0,,,,,0.24741599918343127,True,1aaf1e36e6dc0c8ce5936bef7235d2b50417374ea0ca0da15c75128bebe7d537,231e9018db3b9549ba468840e8ee7690c379e2c1f5297132ef536ec8eee5a713
003_app_text.png,png,smaller,mediacompress,683788,194260,0.28409390044867705,71.5906099551323,0.4449483497102545,1323,2640,3492720,54.79318875205661,0.9997543984934035,88.72129245,0,0.10062064809088618,49,0.3187351562500059,0.3214950854022167,0.06906455177012792,0.4166308945836091,0,,,,,881.6947910090676,,f11686cb5158732ed8b535f64aa9dd5b29affd3a51b66119feb7be9ed3dccc80,1373ef39b1d2c2abd9cf013d464a6f03d6da333f2783ad0b4181c1b47482e622
003_app_text.png,png,tinypng,tinypng,683788,217004,0.31735567164091794,68.26443283590821,0.4970429922810875,1323,2640,3492720,55.955443875190895,0.9996718547599908,89.79281011,0,0.07485670194003527,23,0.3248359375000156,0.4404831741452224,0.0772231225961241,0.43407261495895866,0,,,,,0.08100000559352338,True,f11686cb5158732ed8b535f64aa9dd5b29affd3a51b66119feb7be9ed3dccc80,53334ab4c76debde6157801f8b1008d722f6fd6260cb57225f4ccb215e287f8c
004_app_text.png,png,smaller,mediacompress,914600,330082,0.36090312705007654,63.909687294992345,0.7566176133498372,1322,2640,3490080,52.74723959884884,0.9996306167262131,85.29399474,0.0009541328565534315,0.19493492985834135,85,0.39488788836383515,0.5031333225073206,0.11995172264991538,0.5767847940850084,0,,,,,1011.5962499985471,,0bb60ddb772085313ca4b867b24e61d184023e46669e51f7ab649f7d436841ed,efe64aceb4150f091bb3fc1636e002ae4fe4270fe21ce8d054a066783195af85
004_app_text.png,png,tinypng,tinypng,914600,286838,0.31362125519352724,68.63787448064727,0.6574932379773529,1322,2640,3490080,52.86376994658391,0.9988011040434854,86.01331104,5.615917113647825e-05,0.16072203215972128,38,0.5577657714843953,0.5284287239682847,0.1869501734024765,0.5347062251680538,0,,,,,0.2736669994192198,True,0bb60ddb772085313ca4b867b24e61d184023e46669e51f7ab649f7d436841ed,8be9da9c597fffbdca23e15918b46db118e12cdfb5f148f63b0f457e1a3ea376
005_app_text.png,png,smaller,mediacompress,423449,142130,0.33564844880965594,66.4351551190344,0.32554570649808745,1323,2640,3492720,53.35352459889842,0.9996112308379527,87.25970007,0.00042574268764744957,0.12254918802537851,64,0.1331500669608564,0.33683733537886285,0.06111598362910733,0.3557851633613096,0,,,,,783.8592500047525,,3bbea8b41805fb93a810b1c111a7c5b21224e88f1db3fb0604e912ad4db93ff6,5c5a61cd1b6bd0b40d2cb946acb06fbb83aa75bd41b6edb3f4b06e805a0c4863
005_app_text.png,png,tinypng,tinypng,423449,155576,0.36740197756990806,63.2598022430092,0.356343480153004,1323,2640,3492720,55.67373976033147,0.9996779945391132,88.1197045,0.00043604984081174557,0.08458665452713071,22,0.38553750000000536,0.5549078404842828,0.10010898843626685,0.5262512559474662,0,,,,,0.08995899406727403,True,3bbea8b41805fb93a810b1c111a7c5b21224e88f1db3fb0604e912ad4db93ff6,c52098bac47016adc31e2eac8521bb9fbecd2e1e671a49fef1add6dc65e94856
006_app_text.png,png,smaller,mediacompress,689027,267343,0.3880007604926948,61.19992395073053,0.6128065832301839,1322,2640,3490080,54.60662693620187,0.9997570528471601,88.14532372,0.00041976115160684,0.10024827511117224,59,0.1358328124999909,0.29066017080215223,0.03148350832454469,0.2880101934106709,0,,,,,928.889041999355,,71a0a8566081c1bb13011efe5de041279b717a5248eb5277bc116bb43791039b,b71a75fe0672c24291a0c2298c074daf0d6882c6a3ba8c68e6f47f6821edc387
006_app_text.png,png,tinypng,tinypng,689027,244805,0.35529086668592086,64.47091333140791,0.5611447302067575,1322,2640,3490080,53.6208325870755,0.9995335353685078,88.53538744,2.5787374501444095e-06,0.10575767604180993,40,0.2801501953125025,0.5733739447918048,0.11241958545049424,0.5282196595449407,0,,,,,0.10254100197926164,True,71a0a8566081c1bb13011efe5de041279b717a5248eb5277bc116bb43791039b,db5f8830210cc2da970093002d8f0b5958b5c14b23dcfa80bb01642ee6904007
007_app_photo_mixed.png,png,smaller,mediacompress,595589,191001,0.32069262528354286,67.93073747164571,0.7368865740740741,1080,1920,2073600,46.73934011255109,0.994883142377022,75.40761577,0,0.5150270061728395,119,1.1858284974963473,0.35265166263269604,0.21588785522631865,0.3272296225809717,0,,,,,602.6448750053532,,caebac147fc0f9d98e607b3ed86985a00e0a6a6733a6f7b4d577213f070ec97d,893afcaa71f7e0bce26ae7f7e1b44fcbc296317e4413464e5be15611f959b3db
007_app_photo_mixed.png,png,tinypng,tinypng,595589,188411,0.3163439888916686,68.36560111083314,0.7268942901234567,1080,1920,2073600,44.0825366671846,0.9898824882836326,73.10385708,0,0.49729395736882714,88,2.3899206576722642,0.28129068292225795,0.2826725690600641,0.29352518928165633,0,,,,,0.3006250044563785,True,caebac147fc0f9d98e607b3ed86985a00e0a6a6733a6f7b4d577213f070ec97d,2de85e6af4b7129cd944b20ea2cb560ca894b98a38ca27d73e4284a1e0cdc94d
008_app_photo_mixed.png,png,smaller,mediacompress,530832,203586,0.38352247038611087,61.64775296138891,0.7854398148148148,1080,1920,2073600,50.23494009499987,0.9967389917412723,78.36188524,0,0.3701370804398148,87,0.5184195279467037,0.20929851968302204,0.1126421836834933,0.203742617291465,0,,,,,570.6735830026446,,72f1cce371b52092f81d8993a08168c8682f868e802f560309e0dd5b7bb34273,fa235f15c19a36cf64004d9f49b3882ed8c675ce3a42050e64e57f2c2bf19370
008_app_photo_mixed.png,png,tinypng,tinypng,530832,206273,0.38858433553365285,61.14156644663471,0.7958063271604938,1080,1920,2073600,47.9350128465456,0.9942874712002125,80.39376212,0,0.35113305362654323,45,0.96618912387036,0.2272156264430464,0.19416066056775574,0.2636550225437559,0,,,,,0.2874999918276444,True,72f1cce371b52092f81d8993a08168c8682f868e802f560309e0dd5b7bb34273,e62cd8ac22d4d241ff055bddfded64039c13f2efb365e00aa40d4172a142fc84
009_app_photo_mixed.png,png,smaller,mediacompress,769712,239556,0.311228095703328,68.8771904296672,0.924212962962963,1080,1920,2073600,43.940221728534574,0.9938700229367607,75.93602679,0,0.711499324845679,110,0.5433830003762004,0.28005923187344645,0.17663394555045406,0.27367246766538733,0,,,,,695.7343340036459,,f75fecb5e11d81a090132b41b5382cb4ef24f8becf59b1afbf5e987e668da0f5,8db0b544bacd099d5585b7289fd3b58814e72248e43ef2a64242458353236165
009_app_photo_mixed.png,png,tinypng,tinypng,769712,230829,0.29989008876047146,70.01099112395286,0.8905439814814815,1080,1920,2073600,41.31754480105705,0.9899148783520347,73.19105505,0,0.6810262345679012,74,1.7603801597886615,0.3146425884823311,0.28713240079085584,0.32056459437684076,0,,,,,0.08820800576359034,True,f75fecb5e11d81a090132b41b5382cb4ef24f8becf59b1afbf5e987e668da0f5,f4e4f96a5cdceabbebe7b63bc6aaabda366f72c2fd522eeeda6e56dab3b70b10
00e4601522ec.png,png,smaller,mediacompress,114793,38638,0.33658846793794045,66.34115320620595,0.11279109651523445,1125,2436,2740500,58.0754507787692,0.9999295529710752,88.87665041,0,0.02216411238825032,127,0.1816484804157763,0.41113756972228127,0.01979598666374226,0.21793319126750113,0,,,,,440.1917500072159,,fde23b78da2800163e8ddf144bc23ffc3828ad85014b726e7ce367ad6d04bb7f,870fab350db57d16cdc2f1a2c33c457bbe362b51cd73d06eb26f8b4c7eb99524
00e4601522ec.png,png,tinypng,tinypng,114793,39635,0.3452736665127665,65.47263334872335,0.11570151432220398,1125,2436,2740500,59.33273065383169,0.9999406298280216,88.40844657,0,0.014744754606823573,42,0.21901652404179014,0.2867650872256786,0.016498722663773356,0.25505398918338607,0,,,,,0.08958300168160349,True,fde23b78da2800163e8ddf144bc23ffc3828ad85014b726e7ce367ad6d04bb7f,c369da76f9de3d5609e0306c18ccfb80fb2bfca3b723bd7bd1a76826be79617f
010_app_photo_mixed.png,png,smaller,mediacompress,1886066,443109,0.23493822591574207,76.50617740842578,1.709525462962963,1080,1920,2073600,41.08348718702311,0.9775668277875567,67.58306884,0,1.9118781346450617,101,1.21311745461911,0.2247546641366234,0.3426530978476363,0.2019922144913048,0,,,,,1199.5867079967866,,b8492817ddaa23006899c9ef650667348ea29c5492258db49d9156ba81f88d28,d0495d7ac53c51bd479c56072dcc69d26b1e5e585ad75edfd9a34d72c3757194
010_app_photo_mixed.png,png,tinypng,tinypng,1886066,395396,0.20964059582220346,79.03594041777966,1.5254475308641975,1080,1920,2073600,38.79675347136568,0.9680160889642915,65.02172581,0,1.753641975308642,80,2.1668481724000372,0.2695093762878083,0.6130634268085633,0.2848709113398103,0,,,,,0.3272909962106496,True,b8492817ddaa23006899c9ef650667348ea29c5492258db49d9156ba81f88d28,c5943bc68904b8d0f36b9b8f000139d2c6afeb9f40bd3d6b09ad5025598b4329
011_app_photo_mixed.png,png,smaller,mediacompress,1618450,443528,0.27404491952176463,72.59550804782353,1.7111419753086419,1080,1920,2073600,47.673174528415274,0.9914631853675494,79.26473049,0,0.8029296875,81,0.6008954684526282,0.15301365280194074,0.18760133648475757,0.2191943366271261,0,,,,,798.8301669975044,,63cb15c0d48c9d8cb0663281b8ba6ee461ff933dc27443c0720cdd59084190c4,0edfe0e06c5289c0003d154b7d731e0486e5de6007c39c32ed33d65ad6896e88
011_app_photo_mixed.png,png,tinypng,tinypng,1618450,413860,0.2557138002409713,74.42861997590286,1.596682098765432,1080,1920,2073600,45.581827517747726,0.986245322747449,78.00228085,0,0.763598934220679,46,0.8958256283369287,0.16705864035675963,0.3083925725913013,0.27671756070582987,0,,,,,0.0838750129332766,True,63cb15c0d48c9d8cb0663281b8ba6ee461ff933dc27443c0720cdd59084190c4,7f563bcc39f959a8d2f0a20ecf86e3bb4f5109f98061efc79cb54d570702a76e
012_app_photo_mixed.png,png,smaller,mediacompress,1164053,337025,0.2895271950675785,71.04728049324216,1.3002507716049383,1080,1920,2073600,47.44702400986665,0.992581301663462,79.83662847,0,0.8463018422067902,42,0.5804225862610448,0.1568564236036481,0.18490223046111162,0.20842608741589544,0,,,,,820.0895420013694,,10cf2e2976afa98b1f9ba3741ed1a4e2678df972dd254159e943823ecf0b7e26,9891060978962e2ee61849e1acc1ad40bfbe53fa325602090ce3298c0aa9d261
012_app_photo_mixed.png,png,tinypng,tinypng,1164053,312826,0.2687386227259412,73.12613772740588,1.2068904320987655,1080,1920,2073600,45.11996729977802,0.9890810752029426,78.26799015,0,0.7637528935185185,34,2.1625328019166794,0.2599963438620077,0.39889186494876683,0.3397574292232962,0,,,,,0.0881669984664768,True,10cf2e2976afa98b1f9ba3741ed1a4e2678df972dd254159e943823ecf0b7e26,5318019347ae47766963e2aa98098ec0b966ed044f9eeed81a55e0bf0c4e005e
013_photo_face.png,png,smaller,mediacompress,1794689,742134,0.4135167708722793,58.648322912772066,1.5461125,1600,2400,3840000,43.78492632726964,0.9738938912093451,67.87765266,0,1.4098727864583334,46,1.2760466963803478,0.26297210306269475,0.42521311707676457,0.2771455879473492,0,,,,,1581.970375002129,,23162a72d719b8fdb4daaabc53fb3d46dbb9028c1773c08d1539595d588cb216,baa0e88ca3b692352530706e97031c38c8bda2ec906bc7537250f17a2e724143
013_photo_face.png,png,tinypng,tinypng,1794689,813017,0.453012750398537,54.69872496014629,1.6937854166666666,1600,2400,3840000,41.60422294215813,0.9620498859696872,68.4946404,0,1.3962009765625,49,1.537004125049089,0.31739763693034284,0.7818192011769051,0.3961193032275194,0,,,,,0.0923329935176298,True,23162a72d719b8fdb4daaabc53fb3d46dbb9028c1773c08d1539595d588cb216,2d0beb4be09657fbc0e42c9329a40818fb93c19be6462be460adc5b4432670c3
014_photo_face.png,png,smaller,mediacompress,5477751,2304402,0.4206839631812399,57.93160368187601,4.802838682784493,1600,2399,3838400,46.100200041202804,0.9922177806497592,75.27401158,0,1.1911491767403084,42,0.6262832251762417,0.11766315050207996,0.23960585232625375,0.2469848811693367,0,,,,,1136.7167090065777,,c88d66a51358be358269b856a42915492613b9204c9fc5b63ca6f2d9a8f857a5,f8939ef6f83e5f774ec9860508b0210fc22e775e14e0c976415fbea59b99acd1
014_photo_face.png,png,tinypng,tinypng,5477751,5477751,1.0,0.0,11.416738224260108,1600,2399,3838400,99,1,100,0,0,0,0,0,0,0,0,,,,,0.08770800195634365,True,c88d66a51358be358269b856a42915492613b9204c9fc5b63ca6f2d9a8f857a5,c88d66a51358be358269b856a42915492613b9204c9fc5b63ca6f2d9a8f857a5
015_photo_face.png,png,smaller,mediacompress,2454967,1145926,0.46677857584236365,53.32214241576363,2.3873458333333333,1600,2400,3840000,47.87129187606911,0.9910500457251415,77.97649117,0,0.847687109375,34,0.38042929687499916,0.1653881999908089,0.21093531555872827,0.2461087617166649,0,,,,,1339.1162500047358,,d5933693182224071ff5671e2e6ffdd76a0c16f4b0312109e5b43e95d64cfefd,6dbcd0f5912367e0a0b4879207116e2da1c6fbd6025734e3b42eab3e9440ec30
015_photo_face.png,png,tinypng,tinypng,2454967,1159153,0.4721664283063683,52.78335716936318,2.4149020833333332,1600,2400,3840000,45.83484593575437,0.9869991626708275,76.77025888,0,0.8178579427083333,40,1.3433163031897462,0.2646206583480906,0.41600381893619776,0.3859189739975955,0,,,,,0.08712500857654959,True,d5933693182224071ff5671e2e6ffdd76a0c16f4b0312109e5b43e95d64cfefd,31ccbd23c7f8f70fb61aa4e3b7e69a611cfefa5a4d46ed067d7318b8bd94a5e3
016_photo_face.png,png,smaller,mediacompress,2270042,920689,0.4055823636743285,59.441763632567145,2.3017225,1600,2000,3200000,45.15943176949722,0.9818931732332541,72.23095704,0,1.266323515625,72,0.7129184951268934,0.21839177789606576,0.33312549830842375,0.27824483897825764,0,,,,,1405.3888749913312,,685e04516f295fe21ba9a6899a5d1e350c3c76ca871fb272527f91e3f6cd7526,e2e8be2edfb71d7aec9470bc782e195547d850aafd8f1016ece15059208a477c
016_photo_face.png,png,tinypng,tinypng,2270042,947574,0.41742575688026917,58.25742431197308,2.368935,1600,2000,3200000,42.5851900875857,0.9715766229711914,66.15628832,0,1.23318203125,71,1.7912361268529384,0.30544713620211217,0.6522551069607317,0.4056887969766551,0,,,,,0.10266700701322407,True,685e04516f295fe21ba9a6899a5d1e350c3c76ca871fb272527f91e3f6cd7526,f4a409746bbc7c64cd840e4f52dfdc24ca1569b15778226d1c2971f30a0cb433
017_photo_face.png,png,smaller,mediacompress,4835369,2222077,0.45954652064816565,54.04534793518343,4.629327083333333,1600,2400,3840000,49.54381331766881,0.9974322668896658,84.32548714,0,0.7399052083333333,40,0.5135399415623267,0.05141305975458052,0.08523388824446236,0.16398288711293696,0,,,,,1140.8484169951407,,b720d458e2d17a99274690443c2da8d5805d9dc2333976b051720af23a9f5343,6d5c4efbb3b6f639ac3fad454b24b4121a75442fdc32456f2e32c10f0279f286
017_photo_face.png,png,tinypng,tinypng,4835369,2123882,0.43923886677521407,56.07611332247859,4.424754166666666,1600,2400,3840000,46.71617455883171,0.9939338310660661,81.15965553,0,0.7428996744791667,38,2.009061945144243,0.21771794669313868,0.2916390943535128,0.3543578366711182,0,,,,,0.08354098827112466,True,b720d458e2d17a99274690443c2da8d5805d9dc2333976b051720af23a9f5343,f3c78cc2f2184fb457bfc71cfb6343de2a958c6ba4e6b867b7cb2474a28917ec
018_photo_face.png,png,smaller,mediacompress,2116883,1106155,0.522539507379482,47.746049262051805,2.3044895833333334,1600,2400,3840000,49.81812587928332,0.9936193563188761,77.95632573,0,0.6579072916666666,44,0.5177556012551945,0.1923358923644137,0.22981879702539576,0.31875504300826446,0,,,,,1340.4764169972623,,afbe616a4297922ff7c821e0123fd12ffda52d76d209963e2a04dcd7bbc952aa,ca96c06c2e8f61d9e03ec1c248086bef1c62b2fa833f0fd9812c2098df84d055
018_photo_face.png,png,tinypng,tinypng,2116883,1207910,0.5706078229169964,42.93921770830036,2.5164791666666666,1600,2400,3840000,49.168970803644534,0.9936800423433587,81.55249796,0,0.4718528645833333,50,1.2424882766456464,0.300558790032822,0.3250469655382086,0.4295148637091315,0,,,,,0.08437500218860805,True,afbe616a4297922ff7c821e0123fd12ffda52d76d209963e2a04dcd7bbc952aa,11fc13d450044f018e838503a4a70726218472049518c12f79bec51ea63ed246
019_photo_pet_fur.png,png,smaller,mediacompress,1866211,745584,0.399517525081569,60.0482474918431,3.4938331771321463,1600,1067,1707200,46.98300042211063,0.993836976968004,80.38866752,0,1.1054276007497656,61,0.4540765186618819,0.14549088080618458,0.19113617077008632,0.23081345064397485,0,,,,,613.2740840112092,,fb163a8284afb323132db5d288f9488cd104da07f22826e72a15f149944875f6,0f4983c589deca139f8bdaa0171e2e07815e8ad9dfa9fdc738a08552d3c1dc9e
019_photo_pet_fur.png,png,tinypng,tinypng,1866211,742200,0.3977042252992829,60.22957747007172,3.477975632614808,1600,1067,1707200,44.42581659877959,0.9901961264914669,77.30942914,0,1.063485824742268,55,0.9703440504327074,0.2897332324446199,0.44792978665792743,0.39903051543113255,0,,,,,0.09391600906383246,True,fb163a8284afb323132db5d288f9488cd104da07f22826e72a15f149944875f6,5cbab6b32acccbca475a661b663d34431ac073497e8321890f9c2be7e0a0d4fa
019ef70938e0.png,png,smaller,mediacompress,5540995,579995,0.10467343861526675,89.53265613847333,1.28643355402513,1290,2796,3606840,41.059129440687684,0.9623835618765724,67.07858897,0,1.4578214586729659,155,1.4530045284662936,0.257036465811791,0.45181668646902856,0.22129249357017552,0,,,,,1497.23208299838,,d4f57006e8eb15503000e28a1318d7447e5160e9c0deda7fdcc753c2e6957c6f,e877e434aafe61e99060f9a21e8db7eb49068962701ec5720d1ad86a0ef084a1
019ef70938e0.png,png,tinypng,tinypng,5540995,5540995,1.0,0.0,12.28997127679631,1290,2796,3606840,99,0.9999999999999978,100,0,0,0,0,0,0,0,0,,,,,0.08970900671556592,True,d4f57006e8eb15503000e28a1318d7447e5160e9c0deda7fdcc753c2e6957c6f,d4f57006e8eb15503000e28a1318d7447e5160e9c0deda7fdcc753c2e6957c6f
020_photo_pet_fur.png,png,smaller,mediacompress,2032327,918377,0.4518844654428151,54.81155345571849,2.152782466010314,1600,2133,3412800,49.6161960925691,0.9967224561265722,79.14709712,0,0.6114440488748242,63,0.416692857142857,0.25866747128613155,0.17291554132428283,0.32826380891566664,0,,,,,1109.8436250031227,,87bb3dc52b833510ce14aeab6040bd11cead77163525d8772cc5b023bb37149d,0cd6bfc6a11d547418988a606c5a7c14456e2e452f1de08e691422f5e2e5adec
020_photo_pet_fur.png,png,tinypng,tinypng,2032327,924047,0.4546743708074537,54.53256291925464,2.1660736052508205,1600,2133,3412800,47.178643511291334,0.9939067646105347,78.41543147,0,0.6089373095405533,52,0.5807519010496779,0.33807630765525576,0.2643897513445293,0.3556432784635831,0,,,,,0.0832920050015673,True,87bb3dc52b833510ce14aeab6040bd11cead77163525d8772cc5b023bb37149d,851bca2f4cde0f7df97a52b9f32b0f6acb20ede31630e18b288f541f08718a06
021_photo_pet_fur.png,png,smaller,mediacompress,3543144,1331542,0.375808039413583,62.4191960586417,3.121289263947492,1600,2133,3412800,42.968312516077354,0.9719209925075929,63.93795262,0,1.9808022005391468,60,1.8208060210133759,0.19221813271539778,0.41340634641267804,0.2353926661995524,0,,,,,1373.4507089975523,,1db08012f15002dfbc0ce3c68b2b24dc4a6d626a37d317ad66c62f80b854b8ba,4866e13149f58d789a7dbf208d4794c93e0a30f652f7f2478c74b74eb751b98b
021_photo_pet_fur.png,png,tinypng,tinypng,3543144,1313818,0.3708057025060229,62.91942974939771,3.0797421472105015,1600,2133,3412800,39.99482617563872,0.9511849805503266,59.23250461,0,1.8965787623066104,62,3.0000082511083326,0.26687974775261053,0.8480231353345726,0.34420976717652885,0,,,,,0.09549999958835542,True,1db08012f15002dfbc0ce3c68b2b24dc4a6d626a37d317ad66c62f80b854b8ba,830cf874e4049506563e23a1c8d35ecb337c573bd9ea08abb89bc18521908e43
022_photo_pet_fur.png,png,smaller,mediacompress,2444670,1126834,0.4609350137237337,53.90649862762663,2.641429910923582,1600,2133,3412800,52.50541407275552,0.9991696581933378,86.63329517,0,0.36078176277543367,46,0.26218963641923704,0.147830424290323,0.051036636166041524,0.24909679039506025,0,,,,,712.9822919960134,,a80db1bcb7df8d52b9a10b4f865cf69c033fc39b97fc4d4340a6c6a698413e45,da5724ae2837b76f60520a05b2c49b424fec2af4dc641644c28511521f087228
022_photo_pet_fur.png,png,tinypng,tinypng,2444670,1088483,0.4452474158066324,55.47525841933676,2.551530707923113,1600,2133,3412800,50.43492648655572,0.998599055910755,85.12015124,0,0.329929676511955,28,0.298268505475475,0.22506990303696925,0.09069460724601199,0.3070607068715283,0,,,,,0.08949999755714089,True,a80db1bcb7df8d52b9a10b4f865cf69c033fc39b97fc4d4340a6c6a698413e45,8cffca0c4a4a35975b8bd752064528a339317743fca0bceb08dbbdbd38f493f5
023_photo_pet_fur.png,png,smaller,mediacompress,3418713,1341764,0.3924763500182671,60.75236499817329,2.615524366471735,1600,2565,4104000,45.43618042513289,0.9840743345843697,74.47032486,0,1.3544894005847954,74,1.0309351333204524,0.14074754023541883,0.24276582344833375,0.18504700475118221,0,,,,,1480.8212500065565,,26af8c4cdc635197b2f27b25b429104d7300a3907a2d7482de14a539da1cd69c,a8e10d3f609c686b25307e70446b152358b5d549c343d2d03fac78fb9ec546ed
023_photo_pet_fur.png,png,tinypng,tinypng,3418713,1372420,0.40144346717609813,59.855653282390186,2.675282651072125,1600,2565,4104000,43.04358340589752,0.9741567385274359,74.15517893,0,1.3249636330409356,49,1.5947799071074995,0.204476456647642,0.49667661582228456,0.2885181448853056,0,,,,,0.08558300032746047,True,26af8c4cdc635197b2f27b25b429104d7300a3907a2d7482de14a539da1cd69c,dd226264e0a6dfc0633b1f24bc2ad1ac797729bdd6439bdaf6e6ec6498287d8e
024_photo_pet_fur.png,png,smaller,mediacompress,2326601,1035320,0.4449925019373756,55.50074980626244,2.441792452830189,1600,2120,3392000,44.01968417855087,0.9755638021782712,69.23240522,0,1.6052507370283018,76,2.9110262862007246,0.1665333740241723,0.34284819765403257,0.22199290251671897,0,,,,,1283.5855419980362,,571d6bf4fd015e6a5c5ce4b44fb7d9d4cbec8af23c0bdeaebe7856bcd0bae516,662de888186e1a874beb87a3fbd14e1b5293280fb5e7c24758291c8b51ce8baa
024_photo_pet_fur.png,png,tinypng,tinypng,2326601,1040217,0.4470972891355243,55.290271086447575,2.4533419811320756,1600,2120,3392000,41.45026428547305,0.9616087002290036,66.53608625,0,1.5614425117924529,67,2.2519967894197293,0.2602081152443311,0.738750442177599,0.35887234514217436,0,,,,,0.0850000069476664,True,571d6bf4fd015e6a5c5ce4b44fb7d9d4cbec8af23c0bdeaebe7856bcd0bae516,951aa26feca1660203bb82a52bb1332f4bf016269f067d941331cf8160c8bf5d
025_photo_low_light.png,png,smaller,mediacompress,1186852,607816,0.5121245108909956,48.78754891090043,3.9571354166666666,1280,960,1228800,45.317461978221154,0.9897130257141591,75.49398434,0,1.2867295328776043,147,0.48872454953975186,0.08143633207715253,0.21440356820631362,0.20323861731731763,0,,,,,483.51375000493135,,8d16e099aac12a39d7c1abb947c2421fc8d9bc8dbcd88a0785786d1445ac518b,c404d45b7883e8f9c5a234815431614318cf5ee4617be35971993dafdba64f16
025_photo_low_light.png,png,tinypng,tinypng,1186852,576530,0.4857640211247906,51.423597887520934,3.7534505208333333,1280,960,1228800,42.85857401458378,0.9841520445855658,71.52556617,0,1.2033416748046875,79,1.5891921457383646,0.25448807592591094,0.5928209593164326,0.4166113249318694,0,,,,,1.1444999981904402,True,8d16e099aac12a39d7c1abb947c2421fc8d9bc8dbcd88a0785786d1445ac518b,4972fc0808aca6867dcab10b9d79e502170319624a9a7a7d1ea5c05961734dc0
026_photo_low_light.png,png,smaller,mediacompress,1318995,532897,0.40401745268177663,59.598254731822344,3.4693815104166665,1280,960,1228800,44.48219759311692,0.9862461800413592,66.93631419,0,1.647310994466146,130,0.7016406024846474,0.19136173985315783,0.3386151945078471,0.25191189338530473,0,,,,,537.5855000020238,,55e753f2d3f23719e79543b33fb2911bf3cd8c1bfd7588471fc0244153faa139,99911a782cfd79ada0d163cc552a4bd2d1c8d012806fdcc9686c007f1b5923fb
026_photo_low_light.png,png,tinypng,tinypng,1318995,513414,0.3892463580225854,61.075364197741465,3.3425390625,1280,960,1228800,41.216275243793646,0.9768342657115524,67.4690859,0,1.5725504557291667,94,1.0690232361318828,0.2730600815334339,0.6662023398811788,0.35753216700933793,0,,,,,0.08941600390244275,True,55e753f2d3f23719e79543b33fb2911bf3cd8c1bfd7588471fc0244153faa139,c6a68993c7b7d1337a275da2530fb7e4794cd2b2e08a881f4f7eb8389630fe2e
